key_resp_beginning.keys,key_resp_beginning.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_instr_behavior.keys,key_resp_instr_behavior.rt,key_resp_instr_scales.keys,key_resp_instr_scales.rt,key_resp.keys,key_resp.rt,key_resp_instr_STAI_state_2.keys,key_resp_instr_STAI_state_2.rt,key_resp_STAI_state_test.keys,key_resp_STAI_state_test.rt,trials_STAI_state.thisRepN,trials_STAI_state.thisTrialN,trials_STAI_state.thisN,trials_STAI_state.thisIndex,trials_STAI_state.ran,text_STAI_state,control_STAI_state,Item_nr_STAI_state,rescore_STAI_state,key_resp_STAI_2.keys,key_resp_STAI_2.rt,key_resp_STAI_trait_test.keys,key_resp_STAI_trait_test.rt,trials_STAI_trait.thisRepN,trials_STAI_trait.thisTrialN,trials_STAI_trait.thisN,trials_STAI_trait.thisIndex,trials_STAI_trait.ran,text_STAI_trait,control_STAI_trait,Item_nr_STAI_trait,rescore_STAI_trait,STAILoop.thisRepN,STAILoop.thisTrialN,STAILoop.thisN,STAILoop.thisIndex,STAILoop.ran,OrderofScales.thisRepN,OrderofScales.thisTrialN,OrderofScales.thisN,OrderofScales.thisIndex,OrderofScales.ran,nRepsPANAS,nRepsBDI,nRepsSHAPS,nRepsSTAI,key_resp_BDI_1.keys,key_resp_BDI_1.rt,key_resp_BDI_2.keys,key_resp_BDI_2.rt,key_resp_BDI_trials.keys,key_resp_BDI_trials.rt,trials_BDI.thisRepN,trials_BDI.thisTrialN,trials_BDI.thisN,trials_BDI.thisIndex,trials_BDI.ran,Title_BDI,statement_1_BDI,statement_2_BDI,statement_3_BDI,statement_4_BDI,BDILoop.thisRepN,BDILoop.thisTrialN,BDILoop.thisN,BDILoop.thisIndex,BDILoop.ran,key_resp_Instr_SHAPS.keys,key_resp_Instr_SHAPS.rt,key_resp_SHAPS_test.keys,key_resp_SHAPS_test.rt,trials_SHAPS.thisRepN,trials_SHAPS.thisTrialN,trials_SHAPS.thisN,trials_SHAPS.thisIndex,trials_SHAPS.ran,statement_SHAPS,control_SHAPS,Item_nr_SHAPS,SHAPSLoop.thisRepN,SHAPSLoop.thisTrialN,SHAPSLoop.thisN,SHAPSLoop.thisIndex,SHAPSLoop.ran,key_resp_PANAS_1.keys,key_resp_PANAS_1.rt,key_resp_PANAS_test.keys,key_resp_PANAS_test.rt,trials_PANAS.thisRepN,trials_PANAS.thisTrialN,trials_PANAS.thisN,trials_PANAS.thisIndex,trials_PANAS.ran,adjective,posneg,panasnum,PANASLoop.thisRepN,PANASLoop.thisTrialN,PANASLoop.thisN,PANASLoop.thisIndex,PANASLoop.ran,key_resp_instr_Social_media_scale.keys,key_resp_instr_Social_media_scale.rt,key_resp_Social_media_scale_test.keys,key_resp_Social_media_scale_test.rt,Social_media_loop.thisRepN,Social_media_loop.thisTrialN,Social_media_loop.thisN,Social_media_loop.thisIndex,Social_media_loop.ran,Social_media_statement,Item_nr,key_resp_instr_1.keys,key_resp_instr_1.rt,key_resp_instr_2.keys,key_resp_instr_2.rt,key_resp_instr_3.keys,key_resp_instr_3.rt,key_resp_instr_4.keys,key_resp_instr_4.rt,key_resp_instr_5.keys,key_resp_instr_5.rt,key_resp_instr_6.keys,key_resp_instr_6.rt,key_resp_instr_7.keys,key_resp_instr_7.rt,key_resp_instr_8.keys,key_resp_instr_8.rt,key_resp_instr_9.keys,key_resp_instr_9.rt,key_resp_instr_practice.keys,key_resp_instr_practice.rt,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_repeat_practice.keys,key_resp_end_experiment.keys,Practice_A.thisRepN,Practice_A.thisTrialN,Practice_A.thisN,Practice_A.thisIndex,Practice_A.ran,Trial_nr,Block_nr,Block_cond,Symbol_left,Symbol_right,Highlighted,Outcome,corrAns,Image,Trial_within_block,Trial_cond,Block_value,key_ass,answer_left,answer_right,key_resp_repeat_practice.rt,key_resp_instr_main_a.keys,key_resp_instr_main_a.rt,key_resp_pause.keys,Main_A.thisRepN,Main_A.thisTrialN,Main_A.thisN,Main_A.thisIndex,Main_A.ran,key_resp_pause.rt,Group_A.thisRepN,Group_A.thisTrialN,Group_A.thisN,Group_A.thisIndex,Group_A.ran,key_resp_memory.keys,key_resp_memory.rt,key_resp_memory_trials.keys,key_resp_memory_trials.rt,memory_loop.thisRepN,memory_loop.thisTrialN,memory_loop.thisN,memory_loop.thisIndex,memory_loop.ran,Memory_cond,Phase,key_resp_end.keys,key_resp_end.rt
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,0.7361,,,,,,,,69,3,acquisition_P,arch.jpg,beach.jpg,left,nr,c,Stimuli/Encoding/Butterfly.jpg,5,1,pos,A,Neutral.png,Happy.png,,,,,0,68,68,68,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6919,,,,,,,,70,3,acquisition_P,arch.jpg,beach.jpg,right,r,m,Stimuli/Encoding/Tray_Wooden.jpg,6,1,pos,A,Neutral.png,Happy.png,,,,,0,69,69,69,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,0.7123,,,,,,,,71,3,acquisition_P,arch.jpg,beach.jpg,left,nr,c,Stimuli/Encoding/Jetski.jpg,7,1,pos,A,Neutral.png,Happy.png,,,,,0,70,70,70,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,1.0041,,,,,,,,72,3,acquisition_P,beach.jpg,arch.jpg,left,r,m,Stimuli/Encoding/Buffalo.jpg,8,1,pos,A,Neutral.png,Happy.png,,,,,0,71,71,71,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.5796,,,,,,,,73,3,acquisition_P,beach.jpg,arch.jpg,right,r,c,Stimuli/Encoding/Hottub.jpg,9,0,pos,A,Neutral.png,Happy.png,,,,,0,72,72,72,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.4023,,,,,,,,74,3,acquisition_P,arch.jpg,beach.jpg,right,r,m,Stimuli/Encoding/Seal_Toy.jpg,10,1,pos,A,Neutral.png,Happy.png,,,,,0,73,73,73,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.4252,,,,,,,,75,3,acquisition_P,beach.jpg,arch.jpg,left,nr,m,Stimuli/Encoding/Pickaxe.jpg,11,0,pos,A,Neutral.png,Happy.png,,,,,0,74,74,74,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.29,,,,,,,,76,3,acquisition_P,beach.jpg,arch.jpg,left,r,m,Stimuli/Encoding/LetterMail.jpg,12,1,pos,A,Neutral.png,Happy.png,,,,,0,75,75,75,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.9796,,,,,,,,77,3,acquisition_P,arch.jpg,beach.jpg,left,nr,c,Stimuli/Encoding/Comb.jpg,13,1,pos,A,Neutral.png,Happy.png,,,,,0,76,76,76,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.3572,,,,,,,,78,3,acquisition_P,arch.jpg,beach.jpg,right,r,m,Stimuli/Encoding/Tray_Metal.jpg,14,1,pos,A,Neutral.png,Happy.png,,,,,0,77,77,77,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.425,,,,,,,,79,3,acquisition_P,arch.jpg,beach.jpg,right,r,m,Stimuli/Encoding/DogFood.jpg,15,1,pos,A,Neutral.png,Happy.png,,,,,0,78,78,78,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.3572,,,,,,,,80,3,acquisition_P,beach.jpg,arch.jpg,right,nr,c,Stimuli/Encoding/Toy_SeeSaw.jpg,16,1,pos,A,Neutral.png,Happy.png,,,,,0,79,79,79,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,0.4232,,,,,,,,81,3,acquisition_P,arch.jpg,beach.jpg,right,nr,m,Stimuli/Encoding/BicycleSeat.jpg,17,0,pos,A,Neutral.png,Happy.png,,,,,0,80,80,80,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,0.4259,,,,,,,,82,3,acquisition_P,beach.jpg,arch.jpg,left,r,m,Stimuli/Encoding/Mask_Gas.jpg,18,1,pos,A,Neutral.png,Happy.png,,,,,0,81,81,81,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.2692,,,,,,,,83,3,acquisition_P,beach.jpg,arch.jpg,right,nr,c,Stimuli/Encoding/ChariotGold.jpg,19,1,pos,A,Neutral.png,Happy.png,,,,,0,82,82,82,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.5128,,,,,,,,84,3,acquisition_P,beach.jpg,arch.jpg,right,r,c,Stimuli/Encoding/Hotdog_Weiner.jpg,20,0,pos,A,Neutral.png,Happy.png,,,,,0,83,83,83,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,0.8239,,,,,,,,85,3,acquisition_P,beach.jpg,arch.jpg,left,r,m,Stimuli/Encoding/Aquarium.jpg,21,1,pos,A,Neutral.png,Happy.png,,,,,0,84,84,84,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.9577,,,,,,,,86,3,acquisition_P,beach.jpg,arch.jpg,left,r,m,Stimuli/Encoding/Handbag.jpg,22,1,pos,A,Neutral.png,Happy.png,,,,,0,85,85,85,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,1.2274,,,,,,,,87,3,acquisition_P,arch.jpg,beach.jpg,left,nr,c,Stimuli/Encoding/Bird_Toucan.jpg,23,1,pos,A,Neutral.png,Happy.png,,,,,0,86,86,86,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.8935,,,,,,,,88,3,acquisition_P,arch.jpg,beach.jpg,right,r,m,Stimuli/Encoding/Playground.jpg,24,1,pos,A,Neutral.png,Happy.png,,,,,0,87,87,87,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,1.0696,,,,,,,,89,3,acquisition_P,beach.jpg,arch.jpg,right,nr,c,Stimuli/Encoding/Hat_Party.jpg,25,1,pos,A,Neutral.png,Happy.png,,,,,0,88,88,88,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,1.6044,,,,,,,,90,3,acquisition_P,beach.jpg,arch.jpg,right,r,c,Stimuli/Encoding/Steeple.jpg,26,0,pos,A,Neutral.png,Happy.png,,,,,0,89,89,89,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,1.1977,,,,,,,,91,3,acquisition_P,arch.jpg,beach.jpg,left,nr,c,Stimuli/Encoding/Pacifier.jpg,27,1,pos,A,Neutral.png,Happy.png,,,,,0,90,90,90,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6687,,,,,,,,92,3,acquisition_P,arch.jpg,beach.jpg,right,nr,m,Stimuli/Encoding/Flamingo_Real.jpg,28,0,pos,A,Neutral.png,Happy.png,,,,,0,91,91,91,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.5781,,,,,,,,93,3,acquisition_P,arch.jpg,beach.jpg,left,nr,c,Stimuli/Encoding/SpiderWeb.jpg,29,1,pos,A,Neutral.png,Happy.png,,,,,0,92,92,92,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.3585,,,,,,,,94,3,acquisition_P,beach.jpg,arch.jpg,right,nr,c,Stimuli/Encoding/Hose_Garden.jpg,30,1,pos,A,Neutral.png,Happy.png,,,,,0,93,93,93,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.3812,,,,,,,,95,3,acquisition_P,beach.jpg,arch.jpg,left,r,m,Stimuli/Encoding/Archery_ArrowsBows.jpg,31,1,pos,A,Neutral.png,Happy.png,,,,,0,94,94,94,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.5797,,,,,,,,96,3,acquisition_P,arch.jpg,beach.jpg,left,nr,c,Stimuli/Encoding/Boardgame_Checkers.jpg,32,1,pos,A,Neutral.png,Happy.png,,,,,0,95,95,95,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,1.1145,,,,,,,,97,4,reversal_P_N,beach.jpg,arch.jpg,right,nl,c,Stimuli/Encoding/Headset.jpg,1,1,neg,A,Neutral.png,Sad.png,,,,,0,96,96,96,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.3815,,,,,,,,98,4,reversal_P_N,beach.jpg,arch.jpg,right,nl,c,Stimuli/Encoding/Dragonfly.jpg,2,1,neg,A,Neutral.png,Sad.png,,,,,0,97,97,97,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,2.1378,,,,,,,,99,4,reversal_P_N,beach.jpg,arch.jpg,left,loss,m,Stimuli/Encoding/KeyHook_Occupied.jpg,3,1,neg,A,Neutral.png,Sad.png,,,,,0,98,98,98,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.3122,,,,,,,,100,4,reversal_P_N,arch.jpg,beach.jpg,left,nl,c,Stimuli/Encoding/Flute_Wooden.jpg,4,1,neg,A,Neutral.png,Sad.png,,,,,0,99,99,99,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.6039,,,,,,,,101,4,reversal_P_N,arch.jpg,beach.jpg,left,nl,c,Stimuli/Encoding/Toy_Boat.jpg,5,1,neg,A,Neutral.png,Sad.png,,,,,0,100,100,100,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,0.0684,,,,,,,,102,4,reversal_P_N,beach.jpg,arch.jpg,right,nl,c,Stimuli/Encoding/Ship_Battle.jpg,6,1,neg,A,Neutral.png,Sad.png,,,,,0,101,101,101,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.203,,,,,,,,103,4,reversal_P_N,arch.jpg,beach.jpg,right,loss,m,Stimuli/Encoding/Bird_Falcon.jpg,7,1,neg,A,Neutral.png,Sad.png,,,,,0,102,102,102,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.5157,,,,,,,,104,4,reversal_P_N,arch.jpg,beach.jpg,right,loss,m,Stimuli/Encoding/CigarCase.jpg,8,1,neg,A,Neutral.png,Sad.png,,,,,0,103,103,103,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,0.6062,,,,,,,,105,4,reversal_P_N,arch.jpg,beach.jpg,left,nl,c,Stimuli/Encoding/Phone_Public.jpg,9,1,neg,A,Neutral.png,Sad.png,,,,,0,104,104,104,1,,,,,,,,,,,,,,,,,,,
,,4,001,2023-09-07_15h35.10.618,Experiment_Tuerk,2022.2.4,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,0.6023,,,,,,,,106,4,reversal_P_N,beach.jpg,arch.jpg,right,loss,c,Stimuli/Encoding/KitchenCloth.jpg,10,0,neg,A,Neutral.png,Sad.png,,,,,0,105,105,105,1,,,,,,,,,,,,,,,,,,,
